PolicyId,AgeConducteur,SexeConducteur,StatutMatrimonial,BonusMalus,FrequencePaiement,CodeProfession,AgeVehicule,ClasseVehicule,PuissanceVehicule,CarburantVehicule,UsageVehicule,Garage,Region,PrimeCommerciale
90166000.100a,36.0,M,null,55.0,Annual,null,20.0,Cheap,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,152.52663442054424
90152636.100b,32.0,M,null,55.0,Annual,null,7.0,Cheaper,P11,Regular,Private+trip to office,Opened collective parking,Headquarters,485.0478342586968
90112510.101a,18.0,M,Single,110.0,Annual,Other,36.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,267.7569166594164
90146372.101a,35.0,F,null,55.0,Half-yearly,null,6.0,Cheap,P12,Diesel,Private+trip to office,Closed collective parking,Center,658.5197422437466
90185299.100b,18.0,F,null,108.0,Half-yearly,null,31.0,Cheaper,P11,Diesel,Private+trip to office,Opened collective parking,Center,933.9349857909842
90158231.100b,20.0,M,null,85.0,Monthly,null,12.0,Cheaper,P12,Diesel,Private+trip to office,Opened collective parking,Paris area,620.8387598649871
90189134.100b,18.0,F,null,100.0,Half-yearly,null,33.0,Cheaper,P10,Diesel,Private+trip to office,Opened collective parking,Headquarters,817.3729779937935
90182103.100a,70.0,M,null,135.0,Annual,null,26.0,Cheap,P12,Regular,Private+trip to office,Closed collective parking,Headquarters,341.2994745565789
60200199.10b,18.0,M,Cohabiting,97.0,Monthly,Private employee,29.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Paris area,853.6071861399663
90153185.100b,24.0,F,null,55.0,Half-yearly,null,14.0,Cheapest,P11,Diesel,Private+trip to office,Closed zbox,Center,376.4317557319999
90149408.100a,18.0,F,null,109.0,Half-yearly,null,36.0,Cheapest,P9,Regular,Private+trip to office,Street,Center,381.4745698231713
90153448.100a,31.0,M,null,55.0,Annual,null,16.0,Cheapest,P5,Regular,Private+trip to office,Opened collective parking,Center,118.8769548292347
90185927.100a,22.0,F,null,69.0,Annual,null,13.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Paris area,414.4592629572384
90132789.101a,26.0,F,null,103.0,Half-yearly,null,46.0,Cheapest,P10,Regular,Private+trip to office,Closed zbox,Center,473.7170318027625
90128822.101b,20.0,F,Cohabiting,105.0,Half-yearly,Retiree,39.0,Cheapest,P10,Diesel,Private+trip to office,Opened collective parking,Center,694.3574495117587
90103637.10a,36.0,M,Cohabiting,55.0,Annual,Public employee,9.0,Cheaper,P11,Regular,Private+trip to office,Opened collective parking,Center,481.9206911970804
90150244.100a,40.0,F,null,129.0,Half-yearly,null,13.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Paris area,214.47079300310972
90110705.102b,32.0,M,Married,61.00000000000001,Annual,Private employee,9.0,Cheaper,P12,Diesel,Private+trip to office,Closed zbox,Center,391.9285935814322
90151228.100b,24.0,F,null,55.0,Annual,null,14.0,Cheapest,P10,Regular,Private+trip to office,Street,Center,375.434863985956
90172525.100c,27.0,M,null,69.0,Annual,null,10.0,Cheapest,P10,Regular,Private+trip to office,Street,South West,701.7699260297862
90131317.100a,24.0,M,Married,61.99999999999999,Half-yearly,Public employee,7.0,Affordable cars,P13,Regular,Private+trip to office,Closed zbox,Center,597.5845359858175
90127509.101b,18.0,F,Married,120.0,Annual,Other,35.0,Cheapest,P10,Diesel,Private+trip to office,Closed zbox,Center,672.7445165604684
90133095.100c,65.0,F,null,137.0,Annual,null,18.0,Affordable cars,P14,Regular,Private+trip to office,Closed zbox,Paris area,726.6368117137827
90133553.101c,45.0,M,null,127.0,Annual,null,18.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Paris area,206.344300703013
1001317.100a,21.0,F,Cohabiting,99.0,Half-yearly,Private employee,34.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Headquarters,529.0962367788544
90106290.10a,27.0,F,Cohabiting,55.0,Annual,Public employee,14.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Center,552.5735203593651
90121568.101c,18.0,M,Cohabiting,118.0,Monthly,Public employee,42.0,Cheapest,P9,Regular,Private+trip to office,Street,Center,586.9938176949896
90148087.100a,42.0,M,null,112.0,Annual,null,20.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,South West,185.2652764347134
1007273.100a,26.0,M,Married,77.0,Half-yearly,Craftsman,14.0,Cheap,P12,Regular,Private+trip to office,Closed zbox,Headquarters,572.8957937927543
90172091.100b,41.0,F,null,125.0,Annual,null,7.0,Cheaper,P10,Diesel,Private+trip to office,Closed zbox,South West,419.9184713826469
90166432.100b,44.0,M,null,127.0,Half-yearly,null,14.0,Affordable cars,P14,Regular,Private+trip to office,Closed zbox,Headquarters,550.6405487484673
90151302.100a,18.0,M,null,114.0,Half-yearly,null,30.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Center,761.3229751919001
80201131.100b,57.0,M,Married,123.0,Annual,Public employee,18.0,Cheap,P9,Regular,Private+trip to office,Closed zbox,Center,451.57055513873166
90134786.100a,42.0,M,null,117.0,Half-yearly,null,7.0,Affordable cars,P12,Regular,Private+trip to office,Closed collective parking,Paris area,675.1568938541748
90105399.101c,35.0,F,Cohabiting,55.0,Annual,Public employee,11.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Center,407.4389374925794
60100005.10b,18.0,M,Cohabiting,86.0,Half-yearly,Other,29.0,Cheaper,P13,Diesel,Private+trip to office,Street,Center,777.0475000304218
90155634.100d,26.0,F,null,77.0,Monthly,null,16.0,Cheapest,P11,Regular,Private+trip to office,Closed zbox,South West,1063.5657872515787
90193269.100b,31.0,F,null,56.0,Annual,null,8.0,Cheaper,P9,Regular,Private+trip to office,Closed zbox,Headquarters,345.328199670079
90145459.101b,30.0,M,null,56.0,Half-yearly,null,6.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,South West,325.82272075909566
90134345.100d,40.0,M,null,126.0,Monthly,null,5.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Center,745.3287983274383
90105929.102b,22.0,M,Cohabiting,73.0,Half-yearly,Public employee,17.0,Cheapest,P10,Diesel,Private+trip to office,Street,Center,342.40269538831456
80200265.10a,49.0,M,Single,144.0,Annual,Other,29.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,343.19306327280424
90179182.100a,44.0,F,null,125.0,Annual,null,5.0,Cheaper,P10,Diesel,Private+trip to office,Closed zbox,Center,381.6197669367433
90153771.100a,32.0,F,null,78.0,Monthly,null,13.0,Cheaper,P12,Regular,Professional run,Street,Center,671.0335730343671
90156466.102a,25.0,F,null,100.0,Half-yearly,null,11.0,Cheapest,P8,Regular,Private+trip to office,Opened collective parking,South West,637.9365367339453
90168645.100b,44.0,F,null,136.0,Half-yearly,null,22.0,Cheaper,P9,Regular,Private+trip to office,Closed zbox,Headquarters,205.89048177852504
90134417.100a,47.0,M,null,163.0,Monthly,null,12.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,1142.3945727146104
90134542.100b,37.0,M,null,112.0,Annual,null,12.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Paris area,268.3965400336638
90165815.100b,37.0,F,null,129.0,Half-yearly,null,13.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Headquarters,451.2546442726284
90160801.100a,24.0,F,null,89.0,Annual,null,36.0,Cheaper,P10,Regular,Private+trip to office,Street,Center,503.9206828547622
90109660.101b,18.0,F,Single,108.0,Half-yearly,Other,38.0,Cheapest,P8,Regular,Private+trip to office,Opened collective parking,Center,531.6135557423524
90171821.101b,37.0,M,null,111.0,Annual,null,11.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,South West,505.26608275250135
90126500.100a,33.0,F,Single,61.99999999999999,Annual,Private employee,7.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Paris area,920.0499924764448
90194732.100a,19.0,F,null,96.0,Half-yearly,null,30.0,Cheapest,P10,Diesel,Private+trip to office,Closed zbox,Paris area,668.0357480176708
90133790.100a,33.0,M,null,55.0,Annual,null,14.0,Cheap,P13,Regular,Private+trip to office,Closed collective parking,Headquarters,420.1929887292131
90156456.100b,28.0,M,null,65.0,Half-yearly,null,12.0,Cheapest,P10,Diesel,Private+trip to office,Closed collective parking,South West,607.6659709295574
90181560.100a,19.0,F,null,90.0,Half-yearly,null,13.0,Cheaper,P10,Regular,Private+trip to office,Opened collective parking,Headquarters,544.5942221138896
90128466.100a,25.0,F,Cohabiting,81.0,Annual,Private employee,38.0,Cheapest,P10,Diesel,Private+trip to office,Closed collective parking,Center,705.0581251891431
90179411.100b,18.0,M,null,109.0,Monthly,null,40.0,Cheaper,P10,Regular,Private+trip to office,Opened collective parking,Center,687.1923591082266
90187381.101a,29.0,M,null,81.0,Half-yearly,null,10.0,Cheapest,P10,Regular,Private+trip to office,Closed collective parking,Headquarters,719.1116314476814
90154521.100b,20.0,F,null,73.0,Annual,null,14.0,Cheapest,P9,Regular,Private+trip to office,Street,Center,368.6886094821101
90157995.100e,35.0,M,null,85.0,Half-yearly,null,17.0,Affordable cars,P13,Diesel,Private+trip to office,Closed collective parking,Headquarters,614.3738133217931
90172120.100a,18.0,F,null,116.0,Half-yearly,null,35.0,Cheaper,P10,Regular,Private+trip to office,Closed zbox,Headquarters,545.2420238187764
90185347.100a,37.0,F,null,55.0,Annual,null,24.0,Cheapest,P7,Regular,Private+trip to office,Closed zbox,Center,331.09049468391834
90146234.100a,33.0,M,null,55.0,Annual,null,10.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,638.1709598645238
90150237.100b,32.0,F,null,67.0,Annual,null,13.0,Cheaper,P11,Regular,Private+trip to office,Street,Paris area,547.116756855611
90146465.102c,25.0,F,null,55.0,Annual,null,13.0,Cheap,P12,Diesel,Private+trip to office,Closed zbox,Center,534.1976630400784
90145432.100a,42.0,M,null,130.0,Annual,null,7.0,Affordable cars,P12,Regular,Private+trip to office,Closed zbox,South West,779.5332276897847
90145879.101a,43.0,M,null,123.0,Half-yearly,null,8.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,South West,471.1817125076199
90165767.100a,18.0,M,null,105.0,Half-yearly,null,39.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,South West,597.0746707318358
10100158.101a,39.0,M,Cohabiting,109.0,Annual,Public employee,16.0,Affordable cars,P13,Regular,Private+trip to office,Closed zbox,Headquarters,297.07054950309583
90128697.101a,38.0,M,Married,55.0,Annual,Public employee,12.0,Expensive,P15,Diesel,Private+trip to office,Closed zbox,Center,666.6082296200211
90151485.100a,37.0,M,null,126.0,Annual,null,13.0,Cheaper,P13,Regular,Private+trip to office,Closed zbox,South West,409.2609778301349
90145146.100b,19.0,M,null,106.0,Annual,null,40.0,Cheaper,P11,Regular,Private+trip to office,Closed zbox,Center,578.1816270792888
90152777.100b,24.0,M,null,90.0,Annual,null,13.0,Cheaper,P10,Diesel,Private+trip to office,Closed zbox,Center,661.2067257943074
90174165.101a,18.0,F,null,104.0,Half-yearly,null,22.0,Cheap,P10,Regular,Private+trip to office,Closed zbox,Center,758.7248161219916
90155625.100b,36.0,F,null,60.00000000000001,Half-yearly,null,5.0,Cheapest,P10,Regular,Private+trip to office,Street,South West,724.84428103579
90103750.100a,18.0,M,Cohabiting,120.0,Half-yearly,Private employee,40.0,Cheaper,P10,Diesel,Private+trip to office,Closed zbox,Center,452.434243806982
90149414.100a,26.0,M,null,55.0,Annual,null,13.0,Cheaper,P12,Regular,Private+trip to office,Street,Center,448.5681761542663
90144391.100a,29.0,M,null,55.0,Half-yearly,null,13.0,Affordable cars,P14,Regular,Private+trip to office,Opened collective parking,South West,426.52864667233
90167887.100a,27.0,M,null,55.0,Annual,null,13.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Headquarters,415.5025257261502
90154174.100a,55.0,M,null,123.0,Annual,null,18.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Center,433.8146795320311
90129256.101b,23.0,M,Married,58.0,Monthly,Private employee,16.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Center,502.7650594955393
90122972.101a,52.0,M,Cohabiting,118.0,Half-yearly,Retiree,31.0,Luxury cars,P16,Regular,Private+trip to office,Street,Center,495.3265959159902
90103693.101a,27.0,F,Cohabiting,77.0,Monthly,Farmer,14.0,Cheaper,P11,Regular,Private+trip to office,Street,Center,488.0666772129623
90135262.100a,47.0,F,null,135.0,Half-yearly,null,13.0,Cheap,P11,Diesel,Private+trip to office,Closed zbox,Center,578.7404499102236
90106764.100a,39.0,M,Married,137.0,Annual,Private employee,5.0,Cheap,P12,Regular,Private+trip to office,Closed zbox,Center,567.5521592182072
40200047.100b,43.0,M,Cohabiting,138.0,Annual,Private employee,10.0,Affordable cars,P15,Diesel,Private+trip to office,Closed zbox,Paris area,876.1790232785493
90181813.100a,32.0,M,null,117.0,Annual,null,8.0,Cheap,P13,Diesel,Private+trip to office,Street,Paris area,1742.995053316139
90126055.101b,44.0,F,Cohabiting,165.0,Annual,Public employee,15.0,Cheapest,P8,Regular,Private+trip to office,Closed collective parking,Center,489.1247636958124
90125672.102b,44.0,M,Cohabiting,141.0,Half-yearly,Private employee,5.0,Cheaper,P11,Regular,Professional run,Closed zbox,Center,538.9165585259972
90167645.100a,30.0,F,null,58.0,Half-yearly,null,12.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Headquarters,387.08022273098527
90110685.108b,35.0,M,Cohabiting,55.0,Annual,Public employee,5.0,Affordable cars,P13,Diesel,Professional,Closed zbox,Center,833.1277301326583
90138155.101c,40.0,F,null,56.0,Half-yearly,null,10.0,Cheap,P11,Diesel,Private+trip to office,Closed collective parking,Center,667.3686041400563
40200220.102e,18.0,M,Cohabiting,99.0,Monthly,Private employee,43.0,Cheaper,P10,Diesel,Private+trip to office,Street,Paris area,798.743636630725
90148981.100a,20.0,F,null,83.0,Annual,null,40.0,Cheapest,P8,Regular,Private+trip to office,Street,Headquarters,326.1233395993033
90191773.101a,41.0,M,null,115.0,Annual,null,11.0,Cheaper,P10,Diesel,Private+trip to office,Closed collective parking,Paris area,677.4745062732496
90165418.100b,24.0,M,null,65.0,Half-yearly,null,12.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Headquarters,631.723534958285
90182618.100a,24.0,M,null,59.0,Annual,null,14.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,Paris area,427.3221717327744
20100099.101b,18.0,F,Cohabiting,109.0,Annual,Private employee,30.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Paris area,944.0031475150178
90155953.100b,23.0,F,null,56.0,Annual,null,7.0,Affordable cars,P14,Regular,Private+trip to office,Closed zbox,South West,577.0632543752663
90151563.100a,41.0,F,null,119.0,Annual,null,11.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,287.0832078468838
90161280.100b,29.0,M,null,65.0,Monthly,null,11.0,Cheaper,P12,Diesel,Private+trip to office,Closed zbox,South West,624.4238629997378
90104569.101a,36.0,F,Married,65.0,Half-yearly,Private employee,16.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Center,315.421944305967
90157105.100a,39.0,F,null,55.0,Half-yearly,null,11.0,Cheapest,P9,Regular,Private+trip to office,Opened collective parking,South West,381.6239176273013
90161251.100a,30.0,M,null,55.0,Annual,null,6.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Headquarters,489.833414450309
90134374.100c,21.0,M,null,108.0,Half-yearly,null,39.0,Cheapest,P10,Regular,Private+trip to office,Opened collective parking,Center,545.5027983832707
1001874.100b,29.0,M,Married,55.0,Half-yearly,Public employee,14.0,Affordable cars,P15,Regular,Private+trip to office,Closed collective parking,Headquarters,511.2659269427201
90133680.100a,23.0,M,null,65.0,Monthly,null,14.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,Paris area,437.2917514426695
90159048.100a,18.0,F,null,137.0,Half-yearly,null,38.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,702.3688464095684
90102836.101a,48.0,M,Married,122.0,Half-yearly,Private employee,17.0,Cheap,P11,Diesel,Private+trip to office,Closed zbox,Center,310.99347082775967
10100045.102c,22.0,M,Cohabiting,75.0,Half-yearly,Public employee,33.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Headquarters,324.3376079354084
90180794.100a,59.0,F,null,118.0,Half-yearly,null,17.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Headquarters,423.744691842447
90120958.101a,27.0,F,Cohabiting,60.00000000000001,Half-yearly,Public employee,11.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Center,557.0680642142742
90178486.100a,29.0,F,null,55.0,Half-yearly,null,13.0,Cheaper,P10,Regular,Professional,Closed collective parking,Headquarters,353.98482113429685
90167756.100a,18.0,M,null,124.0,Annual,null,39.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,South West,591.879739539592
90152120.100b,34.0,M,null,72.0,Half-yearly,null,13.0,Cheaper,P10,Regular,Private+trip to office,Opened collective parking,Center,320.3193164913651
90124991.101a,62.0,M,Cohabiting,138.0,Annual,Private employee,14.0,Cheap,P12,Regular,Private+trip to office,Closed collective parking,Paris area,731.6431329395514
90139832.102a,25.0,M,null,61.00000000000001,Half-yearly,null,12.0,Cheap,P12,Diesel,Private+trip to office,Closed zbox,Center,383.5996971958775
90186121.100a,58.0,M,null,145.0,Annual,null,21.0,Affordable cars,P14,Diesel,Private+trip to office,Closed collective parking,Paris area,924.6601531863153
90154375.100a,43.0,M,null,132.0,Annual,null,13.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,421.35086277205
90158020.100b,33.0,M,null,81.0,Half-yearly,null,9.0,Cheapest,P10,Diesel,Private+trip to office,Closed collective parking,Headquarters,716.8663544577847
90134154.101b,19.0,F,null,91.0,Half-yearly,null,52.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,260.3564428740257
90157276.100a,47.0,F,null,132.0,Half-yearly,null,24.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Center,682.5095943258511
90125265.101a,31.0,M,Cohabiting,61.99999999999999,Half-yearly,Craftsman,7.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Paris area,604.4357128951104
90152489.100a,66.0,M,null,156.0,Annual,null,19.0,Cheaper,P11,Diesel,Private+trip to office,Closed collective parking,Paris area,435.92767461669695
